[2026-06-24 11:09:05 ] 확인: pay_amount=235,469,498,700원, remain=4,330,501,300원, total_order_qty=6,830,031
[2026-06-24 11:09:36 ] 확인: pay_amount=235,478,121,260원, remain=4,321,878,740원, total_order_qty=6,830,290
[2026-06-24 11:10:06 ] 확인: pay_amount=235,487,384,930원, remain=4,312,615,070원, total_order_qty=6,830,540
[2026-06-24 11:10:36 ] 확인: pay_amount=235,493,844,260원, remain=4,306,155,740원, total_order_qty=6,830,732
[2026-06-24 11:11:06 ] 확인: pay_amount=235,501,891,800원, remain=4,298,108,200원, total_order_qty=6,830,978
[2026-06-24 11:11:36 ] 확인: pay_amount=235,510,033,040원, remain=4,289,966,960원, total_order_qty=6,831,211
[2026-06-24 11:12:07 ] 확인: pay_amount=235,519,034,920원, remain=4,280,965,080원, total_order_qty=6,831,481
[2026-06-24 11:12:37 ] 확인: pay_amount=235,527,225,960원, remain=4,272,774,040원, total_order_qty=6,831,724
[2026-06-24 11:13:07 ] 확인: pay_amount=235,536,295,780원, remain=4,263,704,220원, total_order_qty=6,832,014
[2026-06-24 11:13:37 ] 확인: pay_amount=235,545,180,060원, remain=4,254,819,940원, total_order_qty=6,832,298
[2026-06-24 11:14:08 ] 확인: pay_amount=235,553,585,130원, remain=4,246,414,870원, total_order_qty=6,832,547
[2026-06-24 11:14:36 ] 확인: pay_amount=235,560,668,910원, remain=4,239,331,090원, total_order_qty=6,832,804
[2026-06-24 11:15:06 ] 확인: pay_amount=235,568,612,070원, remain=4,231,387,930원, total_order_qty=6,833,053
[2026-06-24 11:15:36 ] 확인: pay_amount=235,580,292,830원, remain=4,219,707,170원, total_order_qty=6,833,350
[2026-06-24 11:16:06 ] 확인: pay_amount=235,588,481,120원, remain=4,211,518,880원, total_order_qty=6,833,617
[2026-06-24 11:16:36 ] 확인: pay_amount=235,596,541,160원, remain=4,203,458,840원, total_order_qty=6,833,886
[2026-06-24 11:17:06 ] 확인: pay_amount=235,605,215,170원, remain=4,194,784,830원, total_order_qty=6,834,139
[2026-06-24 11:17:37 ] 확인: pay_amount=235,613,744,800원, remain=4,186,255,200원, total_order_qty=6,834,455
[2026-06-24 11:18:07 ] 확인: pay_amount=235,621,024,030원, remain=4,178,975,970원, total_order_qty=6,834,711
[2026-06-24 11:18:37 ] 확인: pay_amount=235,627,642,710원, remain=4,172,357,290원, total_order_qty=6,834,926
[2026-06-24 11:19:07 ] 확인: pay_amount=235,636,684,100원, remain=4,163,315,900원, total_order_qty=6,835,195
[2026-06-24 11:19:37 ] 확인: pay_amount=235,644,736,130원, remain=4,155,263,870원, total_order_qty=6,835,451
[2026-06-24 11:20:07 ] 확인: pay_amount=235,650,405,360원, remain=4,149,594,640원, total_order_qty=6,835,636
[2026-06-24 11:20:37 ] 확인: pay_amount=235,660,462,970원, remain=4,139,537,030원, total_order_qty=6,835,907
[2026-06-24 11:21:08 ] 확인: pay_amount=235,669,539,470원, remain=4,130,460,530원, total_order_qty=6,836,172
[2026-06-24 11:21:38 ] 확인: pay_amount=235,677,749,710원, remain=4,122,250,290원, total_order_qty=6,836,395
[2026-06-24 11:22:08 ] 확인: pay_amount=235,685,949,180원, remain=4,114,050,820원, total_order_qty=6,836,657
[2026-06-24 11:22:38 ] 확인: pay_amount=235,694,427,500원, remain=4,105,572,500원, total_order_qty=6,836,905
[2026-06-24 11:23:08 ] 확인: pay_amount=235,702,794,650원, remain=4,097,205,350원, total_order_qty=6,837,171
[2026-06-24 11:23:38 ] 확인: pay_amount=235,712,201,510원, remain=4,087,798,490원, total_order_qty=6,837,453
[2026-06-24 11:24:08 ] 확인: pay_amount=235,720,822,480원, remain=4,079,177,520원, total_order_qty=6,837,720
[2026-06-24 11:24:39 ] 확인: pay_amount=235,728,785,570원, remain=4,071,214,430원, total_order_qty=6,837,987
[2026-06-24 11:25:09 ] 확인: pay_amount=235,738,185,410원, remain=4,061,814,590원, total_order_qty=6,838,245
[2026-06-24 11:25:39 ] 확인: pay_amount=235,749,849,980원, remain=4,050,150,020원, total_order_qty=6,838,602
[2026-06-24 11:26:09 ] 확인: pay_amount=235,759,288,840원, remain=4,040,711,160원, total_order_qty=6,838,868
[2026-06-24 11:26:39 ] 확인: pay_amount=235,767,925,310원, remain=4,032,074,690원, total_order_qty=6,839,109
[2026-06-24 11:27:10 ] 확인: pay_amount=235,777,153,020원, remain=4,022,846,980원, total_order_qty=6,839,406
[2026-06-24 11:27:40 ] 확인: pay_amount=235,786,829,740원, remain=4,013,170,260원, total_order_qty=6,839,690
[2026-06-24 11:28:10 ] 확인: pay_amount=235,798,586,110원, remain=4,001,413,890원, total_order_qty=6,840,040
[2026-06-24 11:28:40 ] 확인: pay_amount=235,808,224,930원, remain=3,991,775,070원, total_order_qty=6,840,327
[2026-06-24 11:29:10 ] 확인: pay_amount=235,817,366,410원, remain=3,982,633,590원, total_order_qty=6,840,636
[2026-06-24 11:29:41 ] 확인: pay_amount=235,827,123,950원, remain=3,972,876,050원, total_order_qty=6,840,923
[2026-06-24 11:30:11 ] 확인: pay_amount=235,836,644,664원, remain=3,963,355,336원, total_order_qty=6,841,217
[2026-06-24 11:30:41 ] 확인: pay_amount=235,846,617,964원, remain=3,953,382,036원, total_order_qty=6,841,501
[2026-06-24 11:31:11 ] 확인: pay_amount=235,853,555,634원, remain=3,946,444,366원, total_order_qty=6,841,736
[2026-06-24 11:31:42 ] 확인: pay_amount=235,864,414,824원, remain=3,935,585,176원, total_order_qty=6,842,040
[2026-06-24 11:32:12 ] 확인: pay_amount=235,871,800,374원, remain=3,928,199,626원, total_order_qty=6,842,290
[2026-06-24 11:32:42 ] 확인: pay_amount=235,880,306,654원, remain=3,919,693,346원, total_order_qty=6,842,554
[2026-06-24 11:33:12 ] 확인: pay_amount=235,888,389,554원, remain=3,911,610,446원, total_order_qty=6,842,816
[2026-06-24 11:33:42 ] 확인: pay_amount=235,896,340,394원, remain=3,903,659,606원, total_order_qty=6,843,059
[2026-06-24 11:34:13 ] 확인: pay_amount=235,905,842,964원, remain=3,894,157,036원, total_order_qty=6,843,352
[2026-06-24 11:34:43 ] 확인: pay_amount=235,913,225,224원, remain=3,886,774,776원, total_order_qty=6,843,602
[2026-06-24 11:35:13 ] 확인: pay_amount=235,922,681,184원, remain=3,877,318,816원, total_order_qty=6,843,902
[2026-06-24 11:35:43 ] 확인: pay_amount=235,932,609,234원, remain=3,867,390,766원, total_order_qty=6,844,191
[2026-06-24 11:36:13 ] 확인: pay_amount=235,941,454,054원, remain=3,858,545,946원, total_order_qty=6,844,473
[2026-06-24 11:36:44 ] 확인: pay_amount=235,951,046,044원, remain=3,848,953,956원, total_order_qty=6,844,738
[2026-06-24 11:37:14 ] 확인: pay_amount=235,961,041,344원, remain=3,838,958,656원, total_order_qty=6,845,032
[2026-06-24 11:37:44 ] 확인: pay_amount=235,969,736,584원, remain=3,830,263,416원, total_order_qty=6,845,290
[2026-06-24 11:38:14 ] 확인: pay_amount=235,978,735,874원, remain=3,821,264,126원, total_order_qty=6,845,582
[2026-06-24 11:38:44 ] 확인: pay_amount=235,986,619,274원, remain=3,813,380,726원, total_order_qty=6,845,828
[2026-06-24 11:39:15 ] 확인: pay_amount=235,997,174,894원, remain=3,802,825,106원, total_order_qty=6,846,159
[2026-06-24 11:39:45 ] 확인: pay_amount=236,006,677,854원, remain=3,793,322,146원, total_order_qty=6,846,454
[2026-06-24 11:40:15 ] 확인: pay_amount=236,015,192,474원, remain=3,784,807,526원, total_order_qty=6,846,703
[2026-06-24 11:40:45 ] 확인: pay_amount=236,024,287,034원, remain=3,775,712,966원, total_order_qty=6,846,987
[2026-06-24 11:41:16 ] 확인: pay_amount=236,032,907,244원, remain=3,767,092,756원, total_order_qty=6,847,237
[2026-06-24 11:41:46 ] 확인: pay_amount=236,039,771,174원, remain=3,760,228,826원, total_order_qty=6,847,461
[2026-06-24 11:42:16 ] 확인: pay_amount=236,047,122,784원, remain=3,752,877,216원, total_order_qty=6,847,714
[2026-06-24 11:42:46 ] 확인: pay_amount=236,055,048,871원, remain=3,744,951,129원, total_order_qty=6,847,956
[2026-06-24 11:43:16 ] 확인: pay_amount=236,065,713,351원, remain=3,734,286,649원, total_order_qty=6,848,279
[2026-06-24 11:43:47 ] 확인: pay_amount=236,073,205,581원, remain=3,726,794,419원, total_order_qty=6,848,513
[2026-06-24 11:44:17 ] 확인: pay_amount=236,081,606,651원, remain=3,718,393,349원, total_order_qty=6,848,760
[2026-06-24 11:44:47 ] 확인: pay_amount=236,090,311,211원, remain=3,709,688,789원, total_order_qty=6,849,034
[2026-06-24 11:45:17 ] 확인: pay_amount=236,098,025,911원, remain=3,701,974,089원, total_order_qty=6,849,314
[2026-06-24 11:45:48 ] 확인: pay_amount=236,105,836,181원, remain=3,694,163,819원, total_order_qty=6,849,552
[2026-06-24 11:46:18 ] 확인: pay_amount=236,114,471,391원, remain=3,685,528,609원, total_order_qty=6,849,824
[2026-06-24 11:46:48 ] 확인: pay_amount=236,121,720,191원, remain=3,678,279,809원, total_order_qty=6,850,051
[2026-06-24 11:47:18 ] 확인: pay_amount=236,131,426,751원, remain=3,668,573,249원, total_order_qty=6,850,351
[2026-06-24 11:47:48 ] 확인: pay_amount=236,141,235,101원, remain=3,658,764,899원, total_order_qty=6,850,649
[2026-06-24 11:48:19 ] 확인: pay_amount=236,149,367,621원, remain=3,650,632,379원, total_order_qty=6,850,891
[2026-06-24 11:48:49 ] 확인: pay_amount=236,157,412,611원, remain=3,642,587,389원, total_order_qty=6,851,105
[2026-06-24 11:49:19 ] 확인: pay_amount=236,164,356,931원, remain=3,635,643,069원, total_order_qty=6,851,333
[2026-06-24 11:49:49 ] 확인: pay_amount=236,173,438,831원, remain=3,626,561,169원, total_order_qty=6,851,666
[2026-06-24 11:50:20 ] 확인: pay_amount=236,184,566,681원, remain=3,615,433,319원, total_order_qty=6,851,980
[2026-06-24 11:50:50 ] 확인: pay_amount=236,193,141,891원, remain=3,606,858,109원, total_order_qty=6,852,249
[2026-06-24 11:51:20 ] 확인: pay_amount=236,201,974,981원, remain=3,598,025,019원, total_order_qty=6,852,496
[2026-06-24 11:51:50 ] 확인: pay_amount=236,209,027,301원, remain=3,590,972,699원, total_order_qty=6,852,722
[2026-06-24 11:52:20 ] 확인: pay_amount=236,217,370,611원, remain=3,582,629,389원, total_order_qty=6,852,962
[2026-06-24 11:52:51 ] 확인: pay_amount=236,226,288,001원, remain=3,573,711,999원, total_order_qty=6,853,225
[2026-06-24 11:53:21 ] 확인: pay_amount=236,235,649,671원, remain=3,564,350,329원, total_order_qty=6,853,506
[2026-06-24 11:53:51 ] 확인: pay_amount=236,247,750,211원, remain=3,552,249,789원, total_order_qty=6,853,791
[2026-06-24 11:54:21 ] 확인: pay_amount=236,255,644,181원, remain=3,544,355,819원, total_order_qty=6,854,047
[2026-06-24 11:54:52 ] 확인: pay_amount=236,268,560,391원, remain=3,531,439,609원, total_order_qty=6,854,397
[2026-06-24 11:55:22 ] 확인: pay_amount=236,276,766,691원, remain=3,523,233,309원, total_order_qty=6,854,651
[2026-06-24 11:55:52 ] 확인: pay_amount=236,285,682,451원, remain=3,514,317,549원, total_order_qty=6,854,967
[2026-06-24 11:56:22 ] 확인: pay_amount=236,295,576,191원, remain=3,504,423,809원, total_order_qty=6,855,314
[2026-06-24 11:56:52 ] 확인: pay_amount=236,302,671,121원, remain=3,497,328,879원, total_order_qty=6,855,536
[2026-06-24 11:57:22 ] 확인: pay_amount=236,309,687,551원, remain=3,490,312,449원, total_order_qty=6,855,743
[2026-06-24 11:57:53 ] 확인: pay_amount=236,319,143,131원, remain=3,480,856,869원, total_order_qty=6,856,023
[2026-06-24 11:58:23 ] 확인: pay_amount=236,325,793,981원, remain=3,474,206,019원, total_order_qty=6,856,216
[2026-06-24 11:58:53 ] 확인: pay_amount=236,334,846,251원, remain=3,465,153,749원, total_order_qty=6,856,473
[2026-06-24 11:59:23 ] 확인: pay_amount=236,344,300,551원, remain=3,455,699,449원, total_order_qty=6,856,735
[2026-06-24 11:59:54 ] 확인: pay_amount=236,353,107,711원, remain=3,446,892,289원, total_order_qty=6,856,995
[2026-06-24 12:00:24 ] 확인: pay_amount=236,361,090,491원, remain=3,438,909,509원, total_order_qty=6,857,244
[2026-06-24 12:00:54 ] 확인: pay_amount=236,370,498,641원, remain=3,429,501,359원, total_order_qty=6,857,533
[2026-06-24 12:01:24 ] 확인: pay_amount=236,379,529,001원, remain=3,420,470,999원, total_order_qty=6,857,791
[2026-06-24 12:01:54 ] 확인: pay_amount=236,386,315,651원, remain=3,413,684,349원, total_order_qty=6,857,987
[2026-06-24 12:02:25 ] 확인: pay_amount=236,395,695,341원, remain=3,404,304,659원, total_order_qty=6,858,282
[2026-06-24 12:02:55 ] 확인: pay_amount=236,403,397,341원, remain=3,396,602,659원, total_order_qty=6,858,512
[2026-06-24 12:03:25 ] 확인: pay_amount=236,410,435,791원, remain=3,389,564,209원, total_order_qty=6,858,738
[2026-06-24 12:03:55 ] 확인: pay_amount=236,418,487,031원, remain=3,381,512,969원, total_order_qty=6,858,986
[2026-06-24 12:04:26 ] 확인: pay_amount=236,426,414,401원, remain=3,373,585,599원, total_order_qty=6,859,248
[2026-06-24 12:04:56 ] 확인: pay_amount=236,435,469,471원, remain=3,364,530,529원, total_order_qty=6,859,522
[2026-06-24 12:05:26 ] 확인: pay_amount=236,444,535,791원, remain=3,355,464,209원, total_order_qty=6,859,761
[2026-06-24 12:05:56 ] 확인: pay_amount=236,453,617,161원, remain=3,346,382,839원, total_order_qty=6,860,031
[2026-06-24 12:06:27 ] 확인: pay_amount=236,461,696,931원, remain=3,338,303,069원, total_order_qty=6,860,280
[2026-06-24 12:06:57 ] 확인: pay_amount=236,471,507,051원, remain=3,328,492,949원, total_order_qty=6,860,579
[2026-06-24 12:07:27 ] 확인: pay_amount=236,479,151,111원, remain=3,320,848,889원, total_order_qty=6,860,823
[2026-06-24 12:07:57 ] 확인: pay_amount=236,487,405,611원, remain=3,312,594,389원, total_order_qty=6,861,096
[2026-06-24 12:08:28 ] 확인: pay_amount=236,496,444,371원, remain=3,303,555,629원, total_order_qty=6,861,400
[2026-06-24 12:08:58 ] 확인: pay_amount=236,507,649,821원, remain=3,292,350,179원, total_order_qty=6,861,752
[2026-06-24 12:09:28 ] 확인: pay_amount=236,518,386,861원, remain=3,281,613,139원, total_order_qty=6,862,004
[2026-06-24 12:09:58 ] 확인: pay_amount=236,527,351,931원, remain=3,272,648,069원, total_order_qty=6,862,268
[2026-06-24 12:10:28 ] 확인: pay_amount=236,535,966,031원, remain=3,264,033,969원, total_order_qty=6,862,514
[2026-06-24 12:10:59 ] 확인: pay_amount=236,546,295,461원, remain=3,253,704,539원, total_order_qty=6,862,845
[2026-06-24 12:11:29 ] 확인: pay_amount=236,556,661,761원, remain=3,243,338,239원, total_order_qty=6,863,151
[2026-06-24 12:11:59 ] 확인: pay_amount=236,565,191,141원, remain=3,234,808,859원, total_order_qty=6,863,407
[2026-06-24 12:12:29 ] 확인: pay_amount=236,575,043,631원, remain=3,224,956,369원, total_order_qty=6,863,704
[2026-06-24 12:13:00 ] 확인: pay_amount=236,584,431,401원, remain=3,215,568,599원, total_order_qty=6,864,021
[2026-06-24 12:13:30 ] 확인: pay_amount=236,595,589,411원, remain=3,204,410,589원, total_order_qty=6,864,325
[2026-06-24 12:14:00 ] 확인: pay_amount=236,605,275,211원, remain=3,194,724,789원, total_order_qty=6,864,630
[2026-06-24 12:14:30 ] 확인: pay_amount=236,613,041,711원, remain=3,186,958,289원, total_order_qty=6,864,879
[2026-06-24 12:15:00 ] 확인: pay_amount=236,623,022,261원, remain=3,176,977,739원, total_order_qty=6,865,177
[2026-06-24 12:15:31 ] 확인: pay_amount=236,632,789,431원, remain=3,167,210,569원, total_order_qty=6,865,473
[2026-06-24 12:16:01 ] 확인: pay_amount=236,643,177,651원, remain=3,156,822,349원, total_order_qty=6,865,807
[2026-06-24 12:16:31 ] 확인: pay_amount=236,653,246,071원, remain=3,146,753,929원, total_order_qty=6,866,102
[2026-06-24 12:17:01 ] 확인: pay_amount=236,662,895,891원, remain=3,137,104,109원, total_order_qty=6,866,422
[2026-06-24 12:17:32 ] 확인: pay_amount=236,674,535,541원, remain=3,125,464,459원, total_order_qty=6,866,746
[2026-06-24 12:18:02 ] 확인: pay_amount=236,683,730,021원, remain=3,116,269,979원, total_order_qty=6,867,029
[2026-06-24 12:18:32 ] 확인: pay_amount=236,695,147,221원, remain=3,104,852,779원, total_order_qty=6,867,365
[2026-06-24 12:19:03 ] 확인: pay_amount=236,706,498,441원, remain=3,093,501,559원, total_order_qty=6,867,698
[2026-06-24 12:19:33 ] 확인: pay_amount=236,715,700,981원, remain=3,084,299,019원, total_order_qty=6,867,967
[2026-06-24 12:20:03 ] 확인: pay_amount=236,724,143,561원, remain=3,075,856,439원, total_order_qty=6,868,258
[2026-06-24 12:20:33 ] 확인: pay_amount=236,731,784,681원, remain=3,068,215,319원, total_order_qty=6,868,528
[2026-06-24 12:21:04 ] 확인: pay_amount=236,740,880,441원, remain=3,059,119,559원, total_order_qty=6,868,818
[2026-06-24 12:21:34 ] 확인: pay_amount=236,750,150,981원, remain=3,049,849,019원, total_order_qty=6,869,132
[2026-06-24 12:22:04 ] 확인: pay_amount=236,759,322,051원, remain=3,040,677,949원, total_order_qty=6,869,420
[2026-06-24 12:22:34 ] 확인: pay_amount=236,768,423,251원, remain=3,031,576,749원, total_order_qty=6,869,696
[2026-06-24 12:23:05 ] 확인: pay_amount=236,780,152,121원, remain=3,019,847,879원, total_order_qty=6,870,059
[2026-06-24 12:23:35 ] 확인: pay_amount=236,793,255,211원, remain=3,006,744,789원, total_order_qty=6,870,411
[2026-06-24 12:24:05 ] 확인: pay_amount=236,804,345,001원, remain=2,995,654,999원, total_order_qty=6,870,734
[2026-06-24 12:24:35 ] 확인: pay_amount=236,816,300,301원, remain=2,983,699,699원, total_order_qty=6,871,092
[2026-06-24 12:25:06 ] 확인: pay_amount=236,825,412,271원, remain=2,974,587,729원, total_order_qty=6,871,347
[2026-06-24 12:25:36 ] 확인: pay_amount=236,834,077,201원, remain=2,965,922,799원, total_order_qty=6,871,617
[2026-06-24 12:26:06 ] 확인: pay_amount=236,844,891,341원, remain=2,955,108,659원, total_order_qty=6,871,957
[2026-06-24 12:26:37 ] 확인: pay_amount=236,855,171,881원, remain=2,944,828,119원, total_order_qty=6,872,282
[2026-06-24 12:27:07 ] 확인: pay_amount=236,864,762,201원, remain=2,935,237,799원, total_order_qty=6,872,591
[2026-06-24 12:27:37 ] 확인: pay_amount=236,878,000,561원, remain=2,921,999,439원, total_order_qty=6,872,960
[2026-06-24 12:28:07 ] 확인: pay_amount=236,887,539,711원, remain=2,912,460,289원, total_order_qty=6,873,255
[2026-06-24 12:28:37 ] 확인: pay_amount=236,897,310,441원, remain=2,902,689,559원, total_order_qty=6,873,523
[2026-06-24 12:29:08 ] 확인: pay_amount=236,907,247,071원, remain=2,892,752,929원, total_order_qty=6,873,852
[2026-06-24 12:29:38 ] 확인: pay_amount=236,917,034,061원, remain=2,882,965,939원, total_order_qty=6,874,132
[2026-06-24 12:30:08 ] 확인: pay_amount=236,926,008,371원, remain=2,873,991,629원, total_order_qty=6,874,420
[2026-06-24 12:30:38 ] 확인: pay_amount=236,933,874,471원, remain=2,866,125,529원, total_order_qty=6,874,685
[2026-06-24 12:31:09 ] 확인: pay_amount=236,942,417,221원, remain=2,857,582,779원, total_order_qty=6,874,964
[2026-06-24 12:31:39 ] 확인: pay_amount=236,951,545,391원, remain=2,848,454,609원, total_order_qty=6,875,257
[2026-06-24 12:32:09 ] 확인: pay_amount=236,961,358,491원, remain=2,838,641,509원, total_order_qty=6,875,570
[2026-06-24 12:32:39 ] 확인: pay_amount=236,971,093,401원, remain=2,828,906,599원, total_order_qty=6,875,909
[2026-06-24 12:33:09 ] 확인: pay_amount=236,981,538,061원, remain=2,818,461,939원, total_order_qty=6,876,242
[2026-06-24 12:33:40 ] 확인: pay_amount=236,991,072,231원, remain=2,808,927,769원, total_order_qty=6,876,579
[2026-06-24 12:34:10 ] 확인: pay_amount=237,001,033,361원, remain=2,798,966,639원, total_order_qty=6,876,907
[2026-06-24 12:34:42 ] 확인: pay_amount=237,013,089,831원, remain=2,786,910,169원, total_order_qty=6,877,289
[2026-06-24 12:35:12 ] 확인: pay_amount=237,024,880,351원, remain=2,775,119,649원, total_order_qty=6,877,640
[2026-06-24 12:35:43 ] 확인: pay_amount=237,035,871,831원, remain=2,764,128,169원, total_order_qty=6,877,998
[2026-06-24 12:36:13 ] 확인: pay_amount=237,044,747,121원, remain=2,755,252,879원, total_order_qty=6,878,320
[2026-06-24 12:36:43 ] 확인: pay_amount=237,055,640,871원, remain=2,744,359,129원, total_order_qty=6,878,666
[2026-06-24 12:37:13 ] 확인: pay_amount=237,066,245,901원, remain=2,733,754,099원, total_order_qty=6,879,024
[2026-06-24 12:37:43 ] 확인: pay_amount=237,076,312,721원, remain=2,723,687,279원, total_order_qty=6,879,307
[2026-06-24 12:38:14 ] 확인: pay_amount=237,087,208,861원, remain=2,712,791,139원, total_order_qty=6,879,648
[2026-06-24 12:38:44 ] 확인: pay_amount=237,096,427,201원, remain=2,703,572,799원, total_order_qty=6,879,939
[2026-06-24 12:39:14 ] 확인: pay_amount=237,106,468,001원, remain=2,693,531,999원, total_order_qty=6,880,266
[2026-06-24 12:39:44 ] 확인: pay_amount=237,117,314,541원, remain=2,682,685,459원, total_order_qty=6,880,576
[2026-06-24 12:40:14 ] 확인: pay_amount=237,127,836,041원, remain=2,672,163,959원, total_order_qty=6,880,877
[2026-06-24 12:40:45 ] 확인: pay_amount=237,138,371,601원, remain=2,661,628,399원, total_order_qty=6,881,202
[2026-06-24 12:41:15 ] 확인: pay_amount=237,149,841,571원, remain=2,650,158,429원, total_order_qty=6,881,545
[2026-06-24 12:41:45 ] 확인: pay_amount=237,158,384,661원, remain=2,641,615,339원, total_order_qty=6,881,840
[2026-06-24 12:42:15 ] 확인: pay_amount=237,167,707,891원, remain=2,632,292,109원, total_order_qty=6,882,139
[2026-06-24 12:42:46 ] 확인: pay_amount=237,177,857,691원, remain=2,622,142,309원, total_order_qty=6,882,473
[2026-06-24 12:43:16 ] 확인: pay_amount=237,189,806,821원, remain=2,610,193,179원, total_order_qty=6,882,846
[2026-06-24 12:43:46 ] 확인: pay_amount=237,201,841,111원, remain=2,598,158,889원, total_order_qty=6,883,210
[2026-06-24 12:44:16 ] 확인: pay_amount=237,213,192,531원, remain=2,586,807,469원, total_order_qty=6,883,590
[2026-06-24 12:44:47 ] 확인: pay_amount=237,223,753,361원, remain=2,576,246,639원, total_order_qty=6,883,917
[2026-06-24 12:45:17 ] 확인: pay_amount=237,233,873,641원, remain=2,566,126,359원, total_order_qty=6,884,228
[2026-06-24 12:45:47 ] 확인: pay_amount=237,245,804,651원, remain=2,554,195,349원, total_order_qty=6,884,555
[2026-06-24 12:46:17 ] 확인: pay_amount=237,258,780,581원, remain=2,541,219,419원, total_order_qty=6,884,970
[2026-06-24 12:46:48 ] 확인: pay_amount=237,268,621,001원, remain=2,531,378,999원, total_order_qty=6,885,249
[2026-06-24 12:47:18 ] 확인: pay_amount=237,280,095,031원, remain=2,519,904,969원, total_order_qty=6,885,598
[2026-06-24 12:47:48 ] 확인: pay_amount=237,291,589,891원, remain=2,508,410,109원, total_order_qty=6,885,939
[2026-06-24 12:48:18 ] 확인: pay_amount=237,304,109,351원, remain=2,495,890,649원, total_order_qty=6,886,342
[2026-06-24 12:48:48 ] 확인: pay_amount=237,314,652,361원, remain=2,485,347,639원, total_order_qty=6,886,682
[2026-06-24 12:49:19 ] 확인: pay_amount=237,323,407,951원, remain=2,476,592,049원, total_order_qty=6,886,971
[2026-06-24 12:49:49 ] 확인: pay_amount=237,333,971,471원, remain=2,466,028,529원, total_order_qty=6,887,290
[2026-06-24 12:50:19 ] 확인: pay_amount=237,345,448,291원, remain=2,454,551,709원, total_order_qty=6,887,638
[2026-06-24 12:50:49 ] 확인: pay_amount=237,355,176,721원, remain=2,444,823,279원, total_order_qty=6,887,955
[2026-06-24 12:51:20 ] 확인: pay_amount=237,366,373,311원, remain=2,433,626,689원, total_order_qty=6,888,280
[2026-06-24 12:51:50 ] 확인: pay_amount=237,377,481,991원, remain=2,422,518,009원, total_order_qty=6,888,621
[2026-06-24 12:52:20 ] 확인: pay_amount=237,389,569,081원, remain=2,410,430,919원, total_order_qty=6,888,972
[2026-06-24 12:52:51 ] 확인: pay_amount=237,400,545,741원, remain=2,399,454,259원, total_order_qty=6,889,307
[2026-06-24 12:53:21 ] 확인: pay_amount=237,409,234,281원, remain=2,390,765,719원, total_order_qty=6,889,572
[2026-06-24 12:53:51 ] 확인: pay_amount=237,420,014,361원, remain=2,379,985,639원, total_order_qty=6,889,901
[2026-06-24 12:54:21 ] 확인: pay_amount=237,430,096,071원, remain=2,369,903,929원, total_order_qty=6,890,259
[2026-06-24 12:54:51 ] 확인: pay_amount=237,438,601,411원, remain=2,361,398,589원, total_order_qty=6,890,517
[2026-06-24 12:55:22 ] 확인: pay_amount=237,450,051,791원, remain=2,349,948,209원, total_order_qty=6,890,861
[2026-06-24 12:55:52 ] 확인: pay_amount=237,458,980,771원, remain=2,341,019,229원, total_order_qty=6,891,162
[2026-06-24 12:56:22 ] 확인: pay_amount=237,467,729,431원, remain=2,332,270,569원, total_order_qty=6,891,487
[2026-06-24 12:56:52 ] 확인: pay_amount=237,477,754,211원, remain=2,322,245,789원, total_order_qty=6,891,799
[2026-06-24 12:57:23 ] 확인: pay_amount=237,488,588,971원, remain=2,311,411,029원, total_order_qty=6,892,164
[2026-06-24 12:57:53 ] 확인: pay_amount=237,498,192,271원, remain=2,301,807,729원, total_order_qty=6,892,449
[2026-06-24 12:58:23 ] 확인: pay_amount=237,510,683,851원, remain=2,289,316,149원, total_order_qty=6,892,863
[2026-06-24 12:58:53 ] 확인: pay_amount=237,523,238,171원, remain=2,276,761,829원, total_order_qty=6,893,244
[2026-06-24 12:59:23 ] 확인: pay_amount=237,534,440,251원, remain=2,265,559,749원, total_order_qty=6,893,574
[2026-06-24 12:59:54 ] 확인: pay_amount=237,547,388,791원, remain=2,252,611,209원, total_order_qty=6,893,898
[2026-06-24 13:00:24 ] 확인: pay_amount=237,559,252,621원, remain=2,240,747,379원, total_order_qty=6,894,262
[2026-06-24 13:00:54 ] 확인: pay_amount=237,571,000,371원, remain=2,228,999,629원, total_order_qty=6,894,599
[2026-06-24 13:01:24 ] 확인: pay_amount=237,580,958,861원, remain=2,219,041,139원, total_order_qty=6,894,892
[2026-06-24 13:01:55 ] 확인: pay_amount=237,590,975,411원, remain=2,209,024,589원, total_order_qty=6,895,202
[2026-06-24 13:02:25 ] 확인: pay_amount=237,602,396,961원, remain=2,197,603,039원, total_order_qty=6,895,600
[2026-06-24 13:02:55 ] 확인: pay_amount=237,610,857,561원, remain=2,189,142,439원, total_order_qty=6,895,861
[2026-06-24 13:03:26 ] 확인: pay_amount=237,619,674,921원, remain=2,180,325,079원, total_order_qty=6,896,161
[2026-06-24 13:03:56 ] 확인: pay_amount=237,629,373,051원, remain=2,170,626,949원, total_order_qty=6,896,459
[2026-06-24 13:04:26 ] 확인: pay_amount=237,641,273,271원, remain=2,158,726,729원, total_order_qty=6,896,824
[2026-06-24 13:04:56 ] 확인: pay_amount=237,651,597,811원, remain=2,148,402,189원, total_order_qty=6,897,157
[2026-06-24 13:05:26 ] 확인: pay_amount=237,662,371,651원, remain=2,137,628,349원, total_order_qty=6,897,474
[2026-06-24 13:05:57 ] 확인: pay_amount=237,672,367,431원, remain=2,127,632,569원, total_order_qty=6,897,792
